id,adresse IP,site,temps passé
13733,27.142.192.6,Twitch,61.6
13734,27.142.192.6,TikTok,469.8
13735,186.114.129.183,Snapchat,227.9
13736,186.114.129.183,Twitch,87.1
13737,186.114.129.183,LinkedIn,196.9
13738,146.3.91.170,TikTok,134.7
13739,146.3.91.170,Snapchat,206.6
13740,201.147.26.32,YouTube,380.4
13741,201.147.26.32,Facebook,117.3
13742,201.147.26.32,WhatsApp,206.4
13743,201.147.26.32,Snapchat,92.0
13744,239.178.75.239,WhatsApp,335.9
13745,239.178.75.239,Snapchat,261.9
13746,239.178.75.239,X,129.0
13747,239.178.75.239,Instagram,279.3
13748,217.156.54.26,X,138.2
13749,217.156.54.26,Twitch,130.4
13750,217.156.54.26,LinkedIn,166.5
13751,217.156.54.26,TikTok,151.7
13752,217.156.54.26,YouTube,611.9
13753,217.156.54.26,WeChat,98.2
13754,217.156.54.26,Facebook,69.5
13755,217.156.54.26,Facebook Messenger,156.0
13756,58.234.23.120,Pinterest,107.1
13757,58.234.23.120,Snapchat,229.6
13758,245.197.190.220,LinkedIn,185.8
13759,245.197.190.220,Pinterest,68.2
13760,245.197.190.220,Facebook Messenger,174.9
13761,245.197.190.220,Twitch,130.4
13762,245.197.190.220,YouTube,531.5
13763,245.197.190.220,WhatsApp,273.3
13764,245.197.190.220,Facebook,171.4
13765,67.18.34.91,Snapchat,179.4
13766,67.18.34.91,Twitch,122.9
13767,245.227.96.162,WeChat,101.0
13768,15.28.4.145,Pinterest,177.1
13769,15.28.4.145,TikTok,338.6
13770,15.28.4.145,Instagram,326.2
13771,147.91.194.201,WhatsApp,310.1
13772,147.91.194.201,Pinterest,107.0
13773,147.91.194.201,Snapchat,180.8
13774,147.91.194.201,Instagram,351.4
13775,147.91.194.201,QQ,46.2
13776,147.91.194.201,LinkedIn,182.7
13777,147.91.194.201,Facebook Messenger,175.7
13778,32.6.10.148,WhatsApp,256.1
13779,32.6.10.148,Snapchat,311.8
13780,32.6.10.148,LinkedIn,178.7
13781,32.6.10.148,X,155.4
13782,94.102.171.11,Snapchat,269.9
13783,94.102.171.11,WhatsApp,402.6
13784,94.102.171.11,WeChat,107.6
13785,235.210.227.236,X,130.9
13786,235.210.227.236,Facebook Messenger,127.1
13787,235.210.227.236,WeChat,77.3
13788,235.210.227.236,WhatsApp,398.9
13789,235.210.227.236,TikTok,276.8
13790,235.210.227.236,QQ,51.6
13791,143.223.165.2,Instagram,228.2
13792,143.223.165.2,Facebook Messenger,168.5
13793,143.223.165.2,Facebook,146.5
13794,143.223.165.2,LinkedIn,132.3
13795,143.223.165.2,WhatsApp,218.1
13796,143.223.165.2,Twitch,121.6
13797,143.223.165.2,Pinterest,68.7
13798,143.223.165.2,X,191.9
13799,129.3.23.56,Twitch,117.8
13800,129.3.23.56,Instagram,281.1
13801,129.3.23.56,QQ,50.4
13802,129.3.23.56,Facebook,153.8
13803,129.3.23.56,WhatsApp,189.9
13804,129.3.23.56,LinkedIn,134.1
13805,129.3.23.56,X,128.7
13806,129.3.23.56,YouTube,446.5
13807,61.0.134.88,LinkedIn,105.4
13808,61.0.134.88,Pinterest,97.5
13809,61.0.134.88,Snapchat,302.0
13810,61.0.134.88,WeChat,64.0
13811,61.0.134.88,Twitch,118.7
13812,61.0.134.88,Facebook Messenger,167.0
13813,61.0.134.88,TikTok,417.8
13814,61.0.134.88,X,130.4
13815,118.255.165.69,TikTok,221.8
13816,118.255.165.69,Twitch,101.8
13817,195.96.49.93,WeChat,71.1
13818,195.96.49.93,Facebook,213.6
13819,195.96.49.93,WhatsApp,333.5
13820,195.96.49.93,Instagram,302.0
13821,195.96.49.93,Pinterest,91.5
13822,44.193.9.100,Pinterest,93.3
13823,44.193.9.100,YouTube,508.4
13824,44.193.9.100,WeChat,114.0
13825,44.193.9.100,Facebook,238.5
13826,44.193.9.100,Twitch,51.8
13827,44.193.9.100,LinkedIn,115.7
13828,44.193.9.100,Instagram,410.3
13829,44.193.9.100,WhatsApp,587.5
13830,75.59.53.7,Facebook Messenger,188.6
13831,75.59.53.7,YouTube,317.2
13832,75.59.53.7,QQ,36.2
13833,75.59.53.7,WeChat,105.3
13834,75.59.53.7,Instagram,234.9
13835,75.59.53.7,Facebook,182.8
13836,172.209.203.118,WhatsApp,279.2
13837,172.209.203.118,YouTube,302.9
13838,172.209.203.118,WeChat,115.3
13839,172.209.203.118,Twitch,63.0
13840,172.209.203.118,Snapchat,188.2
13841,172.209.203.118,TikTok,361.6
13842,38.150.254.8,WhatsApp,187.6
13843,38.150.254.8,Twitch,103.4
13844,38.150.254.8,Pinterest,73.7
13845,38.150.254.8,Instagram,305.7
13846,55.208.109.162,TikTok,350.8
13847,55.208.109.162,Twitch,60.2
13848,55.208.109.162,LinkedIn,150.6
13849,87.222.149.123,TikTok,276.4
13850,87.222.149.123,X,171.7
13851,106.100.117.124,Pinterest,99.5
13852,106.100.117.124,LinkedIn,135.9
13853,106.100.117.124,Snapchat,287.5
13854,106.100.117.124,WeChat,79.4
13855,106.100.117.124,WhatsApp,351.3
13856,10.97.86.104,TikTok,329.0
13857,10.97.86.104,WeChat,64.6
13858,10.97.86.104,Pinterest,122.1
13859,10.97.86.104,Twitch,119.8
13860,10.97.86.104,Snapchat,148.3
13861,10.97.86.104,WhatsApp,211.9
13862,39.107.225.81,WeChat,95.7
13863,39.107.225.81,TikTok,350.8
13864,39.107.225.81,Instagram,348.9
13865,119.168.68.193,Facebook Messenger,155.8
13866,119.168.68.193,TikTok,298.2
13867,119.168.68.193,YouTube,211.1
13868,119.168.68.193,X,102.7
13869,119.168.68.193,Facebook,133.4
13870,119.168.68.193,Instagram,225.7
13871,119.168.68.193,WeChat,66.0
13872,58.154.185.125,WeChat,100.8
13873,58.154.185.125,Snapchat,164.5
13874,58.154.185.125,Facebook Messenger,149.3
13875,248.232.230.245,TikTok,231.1
13876,248.232.230.245,Pinterest,76.1
13877,248.232.230.245,WeChat,109.1
13878,248.232.230.245,YouTube,420.0
13879,102.7.226.185,Pinterest,47.6
13880,102.7.226.185,Instagram,358.5
13881,102.7.226.185,LinkedIn,164.4
13882,102.7.226.185,WhatsApp,337.5
13883,102.7.226.185,WeChat,78.6
13884,82.22.254.165,Pinterest,75.1
13885,82.22.254.165,X,172.0
13886,82.22.254.165,YouTube,675.3
13887,82.22.254.165,QQ,51.0
13888,82.22.254.165,TikTok,278.9
13889,82.22.254.165,WhatsApp,273.3
13890,82.22.254.165,Facebook Messenger,137.9
13891,118.30.225.3,YouTube,281.3
13892,118.30.225.3,WeChat,114.9
13893,192.70.172.88,Twitch,94.0
13894,192.70.172.88,Snapchat,173.8
13895,192.70.172.88,Pinterest,97.8
13896,231.7.79.48,LinkedIn,137.5
13897,231.7.79.48,X,169.7
13898,231.7.79.48,TikTok,366.2
13899,231.7.79.48,Facebook,153.3
13900,231.7.79.48,WeChat,91.8
13901,231.7.79.48,Twitch,93.1
13902,231.7.79.48,Instagram,249.7
13903,231.7.79.48,Snapchat,238.2
13904,100.123.237.164,TikTok,348.8
13905,100.123.237.164,YouTube,585.9
13906,100.123.237.164,LinkedIn,98.4
13907,100.123.237.164,Instagram,302.8
13908,100.123.237.164,QQ,62.5
13909,100.123.237.164,Twitch,118.9
13910,49.195.205.224,WhatsApp,365.7
13911,49.195.205.224,TikTok,430.1
13912,49.195.205.224,WeChat,128.5
13913,49.195.205.224,Pinterest,148.1
13914,185.66.6.41,QQ,56.8
13915,185.66.6.41,Pinterest,86.8
13916,185.66.6.41,Instagram,363.2
13917,185.66.6.41,TikTok,328.1
13918,185.66.6.41,Facebook,142.0
13919,185.66.6.41,X,112.6
13920,185.66.6.41,Twitch,68.9
13921,151.203.64.95,QQ,50.7
13922,151.203.64.95,Snapchat,373.3
13923,151.203.64.95,YouTube,467.4
13924,151.203.64.95,LinkedIn,183.0
13925,248.229.128.93,Facebook Messenger,139.8
13926,248.229.128.93,Facebook,163.1
13927,248.229.128.93,YouTube,490.4
13928,248.229.128.93,X,74.2
13929,213.109.90.85,Twitch,109.5
13930,213.109.90.85,Facebook Messenger,136.4
13931,213.109.90.85,X,183.6
13932,213.109.90.85,QQ,43.0
13933,213.109.90.85,WeChat,73.7
13934,213.109.90.85,Pinterest,68.5
13935,213.109.90.85,Snapchat,275.9
13936,88.162.209.186,Twitch,173.3
13937,88.128.210.126,Facebook,121.8
13938,88.128.210.126,Facebook Messenger,99.9
13939,88.128.210.126,LinkedIn,188.6
13940,100.42.160.84,Pinterest,138.7
13941,100.42.160.84,Facebook Messenger,77.2
13942,100.42.160.84,WeChat,91.1
13943,100.42.160.84,Facebook,187.5
13944,100.42.160.84,YouTube,630.6
13945,100.42.160.84,Twitch,93.9
13946,84.106.219.168,YouTube,579.4
13947,84.106.219.168,Pinterest,104.5
13948,84.106.219.168,QQ,38.0
13949,84.106.219.168,WeChat,89.0
13950,84.106.219.168,TikTok,349.6
13951,84.106.219.168,Instagram,234.3
13952,159.36.138.131,Snapchat,237.3
13953,159.36.138.131,LinkedIn,151.6
13954,159.36.138.131,Facebook,115.5
13955,159.36.138.131,QQ,76.4
13956,159.36.138.131,Twitch,87.5
13957,181.151.57.84,QQ,58.4
13958,181.151.57.84,Facebook,177.4
13959,181.151.57.84,Instagram,290.9
13960,181.151.57.84,Twitch,132.4
13961,181.151.57.84,TikTok,298.0
13962,181.151.57.84,Facebook Messenger,185.1
13963,158.116.14.191,TikTok,277.6
13964,158.116.14.191,Facebook Messenger,150.0
13965,158.116.14.191,X,111.4
13966,158.116.14.191,LinkedIn,99.6
13967,158.116.14.191,Facebook,151.5
13968,158.116.14.191,Twitch,102.7
13969,158.116.14.191,Instagram,329.3
13970,158.116.14.191,WhatsApp,318.6
13971,230.105.89.45,WhatsApp,211.9
13972,49.16.154.20,Facebook Messenger,198.4
13973,49.16.154.20,X,177.4
13974,49.16.154.20,YouTube,442.4
13975,49.16.154.20,Snapchat,203.0
13976,49.16.154.20,QQ,63.1
13977,49.16.154.20,WeChat,130.8
13978,49.16.154.20,LinkedIn,179.8
13979,49.16.154.20,Instagram,352.5
13980,125.210.50.108,X,195.9
13981,125.210.50.108,YouTube,565.0
13982,111.208.131.235,Instagram,263.9
13983,111.208.131.235,QQ,46.8
13984,111.208.131.235,WeChat,94.3
13985,111.208.131.235,Snapchat,280.7
13986,111.208.131.235,Pinterest,105.4
13987,111.208.131.235,TikTok,260.9
13988,138.46.251.60,WhatsApp,386.8
13989,175.162.63.36,YouTube,477.6
13990,175.162.63.36,WeChat,93.9
13991,32.20.16.75,Instagram,331.4
13992,32.20.16.75,TikTok,292.1
13993,32.20.16.75,WhatsApp,343.3
13994,32.20.16.75,Snapchat,152.0
13995,32.20.16.75,Facebook,145.0
13996,32.20.16.75,LinkedIn,175.0
13997,144.185.70.205,Facebook,132.6
13998,214.77.183.102,TikTok,286.8
13999,214.77.183.102,YouTube,644.5
14000,214.77.183.102,X,129.8
14001,8.181.254.95,Twitch,115.5
14002,8.181.254.95,WeChat,102.8
14003,8.181.254.95,Facebook,109.7
14004,8.181.254.95,QQ,40.5
14005,8.152.162.183,Snapchat,153.6
14006,8.152.162.183,Facebook Messenger,180.9
14007,143.56.195.214,Facebook Messenger,112.1
14008,143.56.195.214,TikTok,296.9
14009,143.56.195.214,Snapchat,271.8
14010,143.56.195.214,Twitch,81.9
14011,243.7.179.1,WeChat,41.2
14012,243.7.179.1,QQ,48.9
14013,243.7.179.1,WhatsApp,190.9
14014,91.93.46.111,TikTok,331.8
14015,91.93.46.111,X,115.9
14016,91.93.46.111,YouTube,368.0
14017,91.93.46.111,LinkedIn,147.7
14018,105.177.60.112,X,197.3
14019,105.177.60.112,QQ,72.8
14020,105.177.60.112,Facebook Messenger,218.5
14021,105.177.60.112,WhatsApp,183.0
14022,105.177.60.112,YouTube,721.4
14023,105.177.60.112,Instagram,287.5
14024,196.29.58.191,Twitch,106.5
14025,196.29.58.191,WhatsApp,320.6
14026,196.29.58.191,TikTok,267.3
14027,196.29.58.191,LinkedIn,118.4
14028,196.29.58.191,Snapchat,242.4
14029,196.29.58.191,X,143.4
14030,196.29.58.191,QQ,40.8
14031,161.107.230.118,QQ,24.6
14032,161.107.230.118,Pinterest,88.3
14033,149.233.222.11,Facebook Messenger,55.9
14034,149.233.222.11,Pinterest,104.2
14035,149.233.222.11,WeChat,80.6
14036,149.233.222.11,Facebook,124.4
14037,149.233.222.11,YouTube,535.6
14038,149.233.222.11,X,208.1
14039,149.233.222.11,Twitch,65.2
14040,192.207.47.59,Snapchat,306.2
14041,192.207.47.59,LinkedIn,154.2
14042,192.207.47.59,Instagram,406.9
14043,192.207.47.59,Pinterest,102.4
14044,192.207.47.59,Facebook Messenger,194.2
14045,192.207.47.59,WeChat,135.0
14046,192.207.47.59,YouTube,513.4
14047,233.201.161.225,Instagram,323.3
14048,233.201.161.225,Twitch,67.5
14049,233.201.161.225,TikTok,319.1
14050,233.201.161.225,QQ,53.4
14051,233.201.161.225,LinkedIn,202.5
14052,233.201.161.225,X,153.9
14053,233.201.161.225,Facebook,124.5
14054,233.201.161.225,YouTube,731.3
14055,137.3.66.140,Twitch,100.3
14056,137.3.66.140,Instagram,74.0
14057,137.3.66.140,WeChat,53.6
14058,137.3.66.140,Facebook,177.4
14059,137.3.66.140,WhatsApp,491.1
14060,137.3.66.140,Pinterest,111.3
14061,137.3.66.140,Facebook Messenger,125.8
14062,137.3.66.140,LinkedIn,148.5
14063,206.40.32.11,LinkedIn,102.3
14064,206.40.32.11,Facebook Messenger,200.2
14065,206.40.32.11,YouTube,475.5
14066,206.40.32.11,WeChat,73.8
14067,206.40.32.11,Instagram,269.3
14068,5.172.114.24,WhatsApp,236.6
14069,5.172.114.24,TikTok,330.1
14070,5.172.114.24,Facebook,144.5
14071,5.172.114.24,X,152.1
14072,5.172.114.24,Snapchat,213.1
14073,232.12.141.18,Twitch,79.1
14074,232.12.141.18,WeChat,126.6
14075,232.12.141.18,Snapchat,236.6
14076,232.12.141.18,Facebook Messenger,160.6
14077,232.12.141.18,Instagram,324.5
14078,232.12.141.18,LinkedIn,195.1
14079,64.214.160.150,Facebook Messenger,113.1
14080,64.214.160.150,WeChat,74.0
14081,64.214.160.150,TikTok,184.5
14082,64.214.160.150,X,125.2
14083,64.214.160.150,Instagram,221.1
14084,172.131.232.26,QQ,31.5
14085,172.131.232.26,Twitch,139.1
14086,125.174.115.240,Instagram,256.2
14087,125.174.115.240,Facebook Messenger,179.1
14088,125.174.115.240,QQ,50.0
14089,38.94.120.223,YouTube,681.0
14090,38.94.120.223,LinkedIn,72.3
14091,38.94.120.223,QQ,58.1
14092,38.94.120.223,Snapchat,193.3
14093,1.177.115.81,TikTok,335.7
14094,1.177.115.81,X,129.2
14095,1.177.115.81,Snapchat,325.0
14096,1.177.115.81,YouTube,690.3
14097,1.177.115.81,LinkedIn,153.8
14098,1.177.115.81,Facebook,117.2
14099,55.126.147.35,Instagram,330.8
14100,55.126.147.35,Twitch,78.4
14101,55.126.147.35,WhatsApp,265.1
14102,55.126.147.35,TikTok,454.2
14103,55.126.147.35,Pinterest,135.7
14104,55.126.147.35,Facebook Messenger,147.0
14105,55.126.147.35,Snapchat,263.7
14106,55.126.147.35,QQ,57.0
14107,170.218.19.92,Pinterest,43.6
14108,170.218.19.92,Facebook,160.5
14109,170.218.19.92,LinkedIn,169.4
14110,170.218.19.92,Twitch,70.2
14111,205.177.224.50,Snapchat,264.2
14112,205.177.224.50,LinkedIn,122.9
14113,205.177.224.50,Instagram,354.6
14114,205.177.224.50,QQ,53.9
14115,205.177.224.50,WeChat,77.7
14116,205.177.224.50,WhatsApp,266.4
14117,205.177.224.50,Facebook,171.1
14118,205.177.224.50,Pinterest,92.4
14119,37.101.4.231,QQ,36.9
14120,37.101.4.231,YouTube,818.3
14121,37.101.4.231,LinkedIn,135.2
14122,158.186.231.1,Pinterest,72.9
14123,158.186.231.1,WeChat,90.5
14124,158.186.231.1,Twitch,129.0
14125,158.186.231.1,Instagram,307.9
14126,158.186.231.1,LinkedIn,128.3
14127,129.244.59.220,QQ,38.6
14128,129.244.59.220,Twitch,95.7
14129,129.244.59.220,TikTok,398.2
14130,129.244.59.220,Pinterest,132.8
14131,129.244.59.220,Facebook Messenger,170.4
14132,12.37.30.110,WeChat,105.2
14133,12.37.30.110,X,209.5
14134,75.56.166.38,Facebook,137.2
14135,75.56.166.38,WeChat,76.5
14136,75.56.166.38,X,148.3
14137,75.56.166.38,Snapchat,336.4
14138,75.56.166.38,Twitch,83.1
14139,75.56.166.38,QQ,50.8
14140,41.114.16.173,Facebook,128.6
14141,41.114.16.173,X,163.1
14142,21.200.77.86,Twitch,84.3
14143,17.58.39.165,X,164.7
14144,17.58.39.165,LinkedIn,172.8
14145,17.58.39.165,Instagram,275.4
14146,17.58.39.165,Twitch,154.9
14147,17.58.39.165,WeChat,90.6
14148,33.241.157.204,Instagram,370.4
14149,33.241.157.204,Snapchat,250.3
14150,33.241.157.204,WhatsApp,332.7
14151,33.241.157.204,WeChat,106.9
14152,33.241.157.204,Pinterest,88.8
14153,45.160.253.4,Pinterest,86.7
14154,45.160.253.4,Facebook Messenger,170.8
14155,111.74.213.50,TikTok,290.5
14156,111.74.213.50,Twitch,107.1
14157,17.215.79.93,QQ,58.2
14158,17.215.79.93,Pinterest,79.2
14159,213.232.179.20,TikTok,358.4
14160,213.232.179.20,Pinterest,143.1
14161,213.232.179.20,YouTube,587.5
14162,213.232.179.20,Instagram,259.1
14163,213.232.179.20,WhatsApp,262.2
14164,213.232.179.20,Snapchat,226.5
14165,213.232.179.20,X,168.2
14166,213.232.179.20,Facebook Messenger,168.2
14167,143.1.236.134,Facebook Messenger,152.4
14168,143.1.236.134,TikTok,234.0
14169,143.1.236.134,YouTube,439.9
14170,143.1.236.134,X,139.0
14171,143.1.236.134,Twitch,91.5
14172,216.238.236.42,Instagram,277.4
14173,206.132.10.20,X,149.0
14174,206.132.10.20,QQ,68.4
14175,206.132.10.20,WhatsApp,187.6
14176,206.132.10.20,Facebook Messenger,229.1
14177,206.132.10.20,Instagram,439.3
14178,27.244.64.178,YouTube,254.8
14179,27.244.64.178,TikTok,252.0
14180,27.244.64.178,Facebook Messenger,164.8
14181,27.244.64.178,WhatsApp,202.5
14182,27.244.64.178,Instagram,267.8
14183,27.244.64.178,Facebook,152.5
14184,7.224.255.231,X,173.6
14185,7.224.255.231,QQ,70.9
14186,7.224.255.231,TikTok,264.4
14187,7.224.255.231,WeChat,81.0
14188,7.224.255.231,YouTube,506.2
14189,7.224.255.231,LinkedIn,146.5
14190,172.45.48.200,Snapchat,408.9
14191,172.45.48.200,X,131.4
14192,172.45.48.200,Facebook,108.5
14193,172.45.48.200,TikTok,289.5
14194,220.175.8.229,Instagram,358.3
14195,220.175.8.229,YouTube,377.4
14196,220.175.8.229,WhatsApp,284.6
14197,220.175.8.229,LinkedIn,105.1
14198,220.175.8.229,Snapchat,295.9
14199,220.175.8.229,X,133.1
14200,220.175.8.229,TikTok,321.0
14201,220.175.8.229,QQ,53.0
14202,50.92.247.8,YouTube,616.1
14203,11.186.123.97,TikTok,285.9
14204,11.186.123.97,Twitch,144.5
14205,11.186.123.97,YouTube,396.9
14206,57.96.64.86,LinkedIn,97.6
14207,57.96.64.86,Twitch,78.9
14208,57.96.64.86,TikTok,199.9
14209,57.96.64.86,YouTube,369.8
14210,57.96.64.86,Pinterest,81.9
14211,57.96.64.86,X,106.7
14212,57.96.64.86,Instagram,377.3
14213,115.215.32.11,Instagram,207.7
14214,115.215.32.11,LinkedIn,143.7
14215,115.215.32.11,Pinterest,81.8
14216,115.215.32.11,TikTok,346.8
14217,115.215.32.11,QQ,43.8
14218,115.215.32.11,Twitch,114.3
14219,191.104.41.82,Twitch,110.4
14220,191.104.41.82,QQ,49.9
14221,191.104.41.82,Snapchat,306.4
14222,191.104.41.82,Facebook,104.0
14223,191.104.41.82,Instagram,279.6
14224,191.104.41.82,LinkedIn,135.6
14225,191.104.41.82,Pinterest,135.3
14226,191.104.41.82,X,203.2
14227,40.135.255.50,LinkedIn,100.7
14228,40.135.255.50,TikTok,237.1
14229,40.135.255.50,WeChat,99.5
14230,108.129.146.53,TikTok,336.7
14231,98.214.126.220,LinkedIn,110.1
14232,98.214.126.220,Facebook,95.7
14233,98.214.126.220,QQ,47.1
14234,98.214.126.220,Snapchat,297.5
14235,98.214.126.220,WhatsApp,410.6
14236,98.214.126.220,WeChat,70.4
14237,242.31.2.21,Pinterest,111.1
14238,242.31.2.21,X,228.7
14239,242.31.2.21,YouTube,412.5
14240,41.29.227.64,X,133.7
14241,41.29.227.64,WeChat,47.2
14242,41.29.227.64,QQ,49.6
14243,41.29.227.64,Facebook Messenger,197.1
14244,59.5.246.207,YouTube,672.6
14245,59.5.246.207,Pinterest,106.7
14246,59.5.246.207,TikTok,325.7
14247,59.5.246.207,Facebook,98.8
14248,59.5.246.207,Facebook Messenger,176.9
14249,59.5.246.207,WhatsApp,259.9
14250,59.5.246.207,WeChat,123.5
14251,229.13.219.38,WhatsApp,362.5
14252,229.13.219.38,LinkedIn,119.9
14253,131.219.252.225,Twitch,57.8
14254,131.219.252.225,TikTok,446.8
14255,131.219.252.225,YouTube,593.7
14256,131.219.252.225,Instagram,280.3
14257,26.146.206.210,Facebook Messenger,181.2
14258,26.146.206.210,Twitch,97.6
14259,26.146.206.210,WhatsApp,266.7
14260,26.146.206.210,LinkedIn,139.0
14261,55.98.157.207,Twitch,94.0
14262,55.98.157.207,LinkedIn,104.5
14263,55.98.157.207,Pinterest,71.3
14264,239.169.34.102,LinkedIn,164.7
14265,239.169.34.102,WeChat,114.4
14266,239.169.34.102,Twitch,132.6
14267,239.169.34.102,QQ,49.4
14268,239.169.34.102,Facebook Messenger,193.0
14269,123.30.45.201,Instagram,392.0
14270,123.30.45.201,Facebook Messenger,123.8
14271,123.30.45.201,Snapchat,298.0
14272,123.30.45.201,Pinterest,99.9
14273,123.30.45.201,Twitch,87.3
14274,53.58.210.116,Facebook Messenger,115.9
14275,230.51.230.252,X,138.4
14276,106.1.160.143,WeChat,104.9
14277,106.1.160.143,Pinterest,91.8
14278,106.1.160.143,TikTok,267.2
14279,106.1.160.143,WhatsApp,231.6
14280,106.1.160.143,X,140.1
14281,106.1.160.143,Facebook Messenger,142.8
14282,226.214.80.199,Pinterest,146.7
14283,226.214.80.199,Snapchat,193.1
14284,226.214.80.199,QQ,30.0
14285,226.214.80.199,X,208.6
14286,226.214.80.199,LinkedIn,223.3
14287,226.214.80.199,WeChat,79.8
14288,226.214.80.199,Twitch,100.8
14289,163.36.40.189,Facebook Messenger,143.2
14290,163.36.40.189,Snapchat,339.8
14291,6.248.194.54,Twitch,118.9
14292,6.248.194.54,X,139.2
14293,6.248.194.54,WhatsApp,319.9
14294,6.248.194.54,Pinterest,75.8
14295,6.248.194.54,Snapchat,250.5
14296,6.248.194.54,LinkedIn,150.9
14297,6.248.194.54,Instagram,425.7
14298,129.151.26.136,WhatsApp,282.3
14299,129.151.26.136,Instagram,288.0
14300,129.151.26.136,QQ,58.2
14301,129.151.26.136,Facebook Messenger,213.6
14302,129.151.26.136,TikTok,295.4
14303,129.151.26.136,LinkedIn,155.1
14304,129.151.26.136,Facebook,143.2
14305,129.151.26.136,Snapchat,186.8
14306,222.36.160.243,Pinterest,52.2
14307,222.36.160.243,Snapchat,277.9
14308,222.36.160.243,WhatsApp,243.7
14309,65.200.203.205,YouTube,470.7
14310,65.200.203.205,Instagram,325.7
14311,65.200.203.205,Pinterest,87.2
14312,65.200.203.205,Twitch,109.9
14313,65.200.203.205,TikTok,244.8
14314,65.200.203.205,QQ,49.0
14315,189.203.139.31,X,131.9
14316,189.203.139.31,Snapchat,234.3
14317,23.96.159.100,Twitch,84.5
14318,104.147.210.83,QQ,37.1
14319,104.147.210.83,X,162.3
14320,104.147.210.83,YouTube,355.4
14321,104.147.210.83,Pinterest,116.4
14322,104.147.210.83,Facebook,197.8
14323,215.208.121.17,QQ,32.4
14324,215.3.104.183,X,215.0
14325,215.3.104.183,TikTok,361.9
14326,215.3.104.183,WhatsApp,238.7
14327,215.3.104.183,Instagram,546.3
14328,215.3.104.183,LinkedIn,231.6
14329,215.3.104.183,WeChat,93.7
14330,215.3.104.183,Pinterest,85.4
14331,215.3.104.183,Facebook,161.1
14332,83.60.1.2,Facebook,121.8
14333,83.60.1.2,WhatsApp,161.0
14334,83.60.1.2,Twitch,99.5
14335,83.60.1.2,X,118.3
14336,214.95.74.243,LinkedIn,181.5
14337,214.95.74.243,Pinterest,113.5
14338,214.95.74.243,Facebook Messenger,109.8
14339,194.19.53.139,LinkedIn,122.8
14340,194.19.53.139,WhatsApp,326.5
14341,123.245.139.207,LinkedIn,86.8
14342,123.245.139.207,WeChat,106.3
14343,123.245.139.207,Instagram,321.2
14344,123.245.139.207,WhatsApp,342.4
14345,123.245.139.207,Twitch,88.7
14346,123.245.139.207,Pinterest,89.8
14347,123.245.139.207,X,166.8
14348,123.245.139.207,YouTube,581.4
14349,26.88.74.218,TikTok,147.8
14350,51.190.216.80,QQ,47.6
14351,51.190.216.80,Twitch,101.3
14352,51.190.216.80,WeChat,65.2
14353,51.190.216.80,Pinterest,91.7
14354,51.190.216.80,YouTube,504.2
14355,51.190.216.80,Facebook Messenger,164.6
14356,51.190.216.80,Snapchat,171.9
14357,217.129.123.181,TikTok,142.9
14358,220.91.238.176,Pinterest,128.7
14359,220.91.238.176,WeChat,62.3
14360,220.91.238.176,TikTok,317.0
